brand,caliber,part_number,stock_quantity,pricing_status,pricing_confidence,recommended_price_eur,price_lower_bound_eur,price_upper_bound_eur,sell_time_display,median_days_to_sell,sell_time_lower_days,sell_time_upper_days,turnover_confidence,turnover_method,evidence_basis,active_evidence_count,historical_evidence_count,total_unique_evidence_count,historical_value_h,current_value_c,demand_index_d,scarcity_score_s,price_trend_p,demand_adjustment_eur,germany_price_eur,us_price_eur,virtual_price_eur,no_recommendation_reason,recommendation_reason,turnover_reason,active_pricing_caveat,canonical_inventory_id,inventory_uid
Rolex,,25-130,1,PRICED,LOW,19.61,11.77,27.45,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,19.75,0.3,0.5286,0.0,-0.2,24.61,50.43,19.61,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_25_130,iuid_3d6ee4ed6abc42f4
Rolex,,25-137,3,PRICED,LOW,103.25,61.95,144.55,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,104.0,0.3,0.5286,0.0,-1.04,108.25,144.98,103.25,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_25_137,iuid_be78fd5b100648b3
Rolex,,25-144,4,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,REVIEW_REQUIRED_BEFORE_PRICING,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_25_144,iuid_74a96060af874e70
Rolex,,29-0302,3,PRICED,LOW,11.93,7.16,16.7,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,4,0,4,,12.48,0.3,0.1571,0.0,-0.12,16.93,41.75,11.93,,"Based on active asking prices only (n=10 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.16).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_29_0302,iuid_3cb8f5a1768d4d1b
Rolex,,29-05300,3,PRICED,LOW,31.45,18.87,44.03,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,8,0,8,,33.24,0.3,0.0571,0.0,-0.32,36.45,63.81,31.45,,"Based on active asking prices only (n=16 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.06).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_29_05300,iuid_c7d3fa253d994343
Rolex,,29-06000,4,PRICED,LOW,19.62,11.77,27.47,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,9,0,9,,20.8,0.3,0.0286,0.0,-0.2,24.62,50.44,19.62,,"Based on active asking prices only (n=18 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.03).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_29_06000,iuid_1d898845288a482e
Rolex,,29-06030,4,PRICED,LOW,38.28,22.97,53.59,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,39.39,0.3,0.3143,0.0,-0.39,43.28,71.54,38.28,,"Based on active asking prices only (n=4 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.31).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_29_06030,iuid_08d0be7cf8fd4393
Rolex,,32-20559,2,PRICED,LOW,467.45,280.47,654.43,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,3,0,3,,485.34,0.3,0.2286,0.0,-4.72,472.45,556.67,467.45,,"Based on active asking prices only (n=6 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.23).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_32_20559,iuid_2e38e61f218d4ec6
Rolex,,62510-20,1,PRICED,LOW,4235.19,2541.11,5929.27,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,4358.92,0.3,0.3143,0.0,-42.78,4240.19,4815.83,4235.19,,"Based on active asking prices only (n=4 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.31).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_62510_20,iuid_221a769fb4784e24
Rolex,,78360-20,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_78360_20,iuid_c421b41931ae4c16
Rolex,,93160A,1,PRICED,LOW,170.44,144.87,196.01,31-90 days,43.3,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,17,1,18,171.19,1036.52,0.6714,0.3714,0.0,1.45,175.44,220.93,170.44,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.37).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_93160a,iuid_4052feecc3a54de2
Rolex,,B218-106-G-N1,13,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b218_106_g_n1,iuid_df20c7ecb0ec49a9
Rolex,,B25-104,7,PRICED,LOW,92.14,55.28,129.0,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,5,0,5,,96.37,0.3,0.1571,0.0,-0.93,97.14,132.41,92.14,,"Based on active asking prices only (n=10 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.16).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b25_104,iuid_eed72755a1294c14
Rolex,,B25-129,2,PRICED,LOW,84.0,50.4,117.6,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,7,0,7,,88.51,0.3,0.0857,0.0,-0.85,89.0,123.22,84.0,,"Based on active asking prices only (n=14 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.09).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b25_129,iuid_dabe89b19596474b
Rolex,,B32-20634,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b32_20634,iuid_419babeeb901440e
Rolex,,B32-20635,2,PRICED,LOW,205.4,123.24,287.56,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,3,0,3,,213.26,0.3,0.2286,0.0,-2.07,210.4,260.45,205.4,,"Based on active asking prices only (n=6 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.23).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b32_20635,iuid_29ef47e00f464ba9
Rolex,,B32-20687,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b32_20687,iuid_28a9286326254db2
Rolex,,B4493-G5,2,PRICED,LOW,35.26,21.16,49.36,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,35.51,0.3,0.5286,0.0,-0.36,40.26,68.12,35.26,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b4493_g5,iuid_11cf8b40b159433f
Rolex,,B4494-Y5,1,PRICED,LOW,50.14,42.62,57.66,31-90 days,61.8,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,2,1,3,48.13,47.12,0.6714,0.8286,0.0,0.43,55.14,84.94,50.14,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.83).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_b4494_y5,iuid_0abbdd92cd864ef5
Rolex,,B54411-1-Y5,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b54411_1_y5,iuid_425c9cdf1e7a4232
Rolex,,B55001-Y5,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b55001_y5,iuid_63d196aee918468f
Rolex,,B55028-Y5,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b55028_y5,iuid_538167e9715f48ba
Rolex,,B55052-Y5,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b55052_y5,iuid_48efc88a2e3e43a1
Rolex,,B55097-Y5,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b55097_y5,iuid_01551e17ba564de7
Rolex,,B6732-Y5,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b6732_y5,iuid_35369b9096874ea0
Rolex,,B95008-Y5,1,PRICED,LOW,103.26,61.96,144.56,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,104.0,0.3,0.5286,0.0,-1.04,108.26,144.99,103.26,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b95008_y5,iuid_ef3ab600fa604426
Rolex,,B95019-3-G5,1,PRICED,LOW,31.33,18.8,43.86,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,31.56,0.3,0.5286,0.0,-0.32,36.33,63.68,31.33,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b95019_3_g5,iuid_640a0a9d4f8e4efb
Rolex,,B95019-4-Y5,1,PRICED,LOW,73.28,62.29,84.27,31-90 days,54.7,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,1,1,2,70.15,55.26,0.6714,0.8571,0.0,0.62,78.28,111.1,73.28,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.86).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_unknown_b95019_4_y5,iuid_30ddfd9f9033417c
Rolex,,B95063-Y5,1,PRICED,LOW,37.86,22.72,53.0,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,38.13,0.3,0.5286,0.0,-0.38,42.86,71.06,37.86,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b95063_y5,iuid_1d934d5d1b154777
Rolex,,B95067-G5,3,PRICED,LOW,31.33,18.8,43.86,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,31.56,0.3,0.5286,0.0,-0.32,36.33,63.68,31.33,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_unknown_b95067_g5,iuid_bcc62c962a0a4b99
Rolex,,B95069-G5,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,NO_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_unknown_b95069_g5,iuid_b0861fdc74ce409a
Tudor,25,2,8,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,tudor_25_2,iuid_9752f5dcbd064905
Tudor,25,201,2,PRICED,LOW,145.51,87.31,203.71,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,3,0,3,,150.1,0.2692,0.3077,0.0,-1.7,150.51,192.75,145.51,,"Based on active asking prices only (n=3 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.31).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",tudor_25_201,iuid_c54e617a509b4734
Tudor,25,245,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,REVIEW_REQUIRED_BEFORE_PRICING,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,tudor_25_245,iuid_7d1262c0e2694ffc
Tudor,25,246T,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,tudor_25_246t,iuid_fb062749869d4f57
Tudor,25,283,3,PRICED,LOW,198.18,118.91,277.45,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,196.71,0.2692,0.6923,0.0,-2.31,203.18,252.29,198.18,,"Based on active asking prices only (n=1 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.69).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",tudor_25_283,iuid_fcbffa1b882441fc
Tudor,25,306,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,tudor_25_306,iuid_a2a8959c9e3c466e
Tudor,25,316,1,PRICED,LOW,80.21,48.13,112.29,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,80.84,0.2692,0.5385,0.0,-0.94,85.21,118.94,80.21,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.54).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",tudor_25_316,iuid_6ababaa7562e4950
Tudor,350,407,10,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,tudor_350_407,iuid_8c66e0e36fa145eb
Tudor,390,12511,1,PRICED,LOW,60.8,36.48,85.12,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,2,0,2,,63.6,0.625,0.0,0.0,0.38,65.8,96.99,60.8,,"Based on active asking prices only (n=6 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",tudor_390_12511,iuid_218de3b45af84a56
Tudor,390,12539,1,PRICED,LOW,19.36,11.62,27.1,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,1,0,1,,19.24,0.625,0.5,0.0,0.12,24.36,50.14,19.36,,"Based on active asking prices only (n=3 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.50).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",tudor_390_12539,iuid_98919b9eacfb4ce9
